initial_capital,risk_per_trade,open_range_min,stop_loss_pct,take_profit_pct,expiration_days,sigma,max_trades,max_minutes_in_trade,max_daily_loss_pct,max_portfolio_cap,max_drawdown_pct,max_consecutive_losses,trailing_stop_pct,decay_threshold,Sharpe Ratio,Max Drawdown,Win Rate,Final Portfolio Value,Final Strategy Return,Total Trades
106.0,25000.0,0.1,20.0,0.15,0.2,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.03,-75.0,48.94,86575.61,100.0,380
107.0,25000.0,0.1,20.0,0.15,0.2,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.13,-75.0,50.0,100000.0,100.0,974
108.0,25000.0,0.2,10.0,0.05,0.1,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.02,-80.52,37.5,75314.79,100.0,416
109.0,25000.0,0.2,10.0,0.05,0.1,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.03,-88.48,35.68,74122.34,100.0,1121
111.0,25000.0,0.2,10.0,0.05,0.1,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-83.45,37.37,97684.91,100.0,1116
112.0,25000.0,0.2,10.0,0.05,0.1,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.01,-71.53,38.74,40119.87,100.0,413
113.0,25000.0,0.2,10.0,0.05,0.1,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.06,-75.0,39.87,100000.0,100.0,1092
114.0,25000.0,0.2,10.0,0.05,0.2,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.01,-87.36,25.54,44146.96,100.0,415
115.0,25000.0,0.2,10.0,0.05,0.2,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-91.2,27.22,42734.32,100.0,1080
116.0,25000.0,0.2,10.0,0.05,0.2,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.0,-76.95,29.88,25784.34,100.0,415
117.0,25000.0,0.2,10.0,0.05,0.2,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-82.43,30.5,97103.13,100.0,1082
118.0,25000.0,0.2,10.0,0.05,0.2,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,-0.01,-79.96,30.51,14082.5,100.0,413
119.0,25000.0,0.2,10.0,0.05,0.2,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-83.33,31.67,97727.07,100.0,1065
121.0,25000.0,0.2,10.0,0.1,0.1,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.06,-82.49,48.84,83828.3,100.0,1082
122.0,25000.0,0.2,10.0,0.1,0.1,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.03,-75.78,51.09,91340.82,100.0,413
123.0,25000.0,0.2,10.0,0.1,0.1,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.07,-86.7,50.32,92806.65,100.0,1084
124.0,25000.0,0.2,10.0,0.1,0.1,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-75.0,49.64,75100.37,100.0,411
125.0,25000.0,0.2,10.0,0.1,0.1,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.09,-75.0,50.75,97929.56,100.0,1070
126.0,25000.0,0.2,10.0,0.1,0.2,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.03,-86.37,36.98,100000.0,100.0,413
127.0,25000.0,0.2,10.0,0.1,0.2,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.07,-92.15,38.55,100000.0,100.0,1037
128.0,25000.0,0.2,10.0,0.1,0.2,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.02,-80.43,39.81,38772.75,100.0,412
129.0,25000.0,0.2,10.0,0.1,0.2,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.07,-85.26,41.74,100000.0,100.0,1048
130.0,25000.0,0.2,10.0,0.1,0.2,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.02,-82.2,40.88,30921.67,100.0,411
131.0,25000.0,0.2,10.0,0.1,0.2,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.08,-76.67,43.91,100000.0,100.0,1034
132.0,25000.0,0.2,10.0,0.15,0.1,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-75.0,57.77,93278.15,100.0,413
133.0,25000.0,0.2,10.0,0.15,0.1,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.1,-85.44,57.12,80016.73,100.0,1062
134.0,25000.0,0.2,10.0,0.15,0.1,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-75.0,55.58,100000.0,100.0,412
135.0,25000.0,0.2,10.0,0.15,0.1,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.11,-79.53,56.44,97084.93,100.0,1064
136.0,25000.0,0.2,10.0,0.15,0.1,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.07,-75.0,56.34,99262.65,100.0,411
137.0,25000.0,0.2,10.0,0.15,0.1,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.13,-75.0,56.46,96991.09,100.0,1053
138.0,25000.0,0.2,10.0,0.15,0.2,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-82.49,43.52,100000.0,100.0,411
139.0,25000.0,0.2,10.0,0.15,0.2,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.1,-92.33,44.79,96606.69,100.0,1022
141.0,25000.0,0.2,10.0,0.15,0.2,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.12,-75.0,48.59,100000.0,100.0,1030
142.0,25000.0,0.2,10.0,0.15,0.2,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-75.0,47.56,83863.25,100.0,411
143.0,25000.0,0.2,10.0,0.15,0.2,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.11,-75.0,49.02,100000.0,100.0,1019
144.0,25000.0,0.2,15.0,0.05,0.1,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.02,-75.76,38.58,69162.76,100.0,394
145.0,25000.0,0.2,15.0,0.05,0.1,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-85.4,37.1,77320.5,100.0,1062
146.0,25000.0,0.2,15.0,0.05,0.1,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.02,-69.41,41.37,75683.23,100.0,394
147.0,25000.0,0.2,15.0,0.05,0.1,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.03,-88.29,37.75,96727.67,100.0,1065
148.0,25000.0,0.2,15.0,0.05,0.1,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.02,-63.2,40.82,54118.0,100.0,392
149.0,25000.0,0.2,15.0,0.05,0.1,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-75.0,40.63,100000.0,100.0,1043
150.0,25000.0,0.2,15.0,0.05,0.2,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.01,-88.4,27.16,25658.85,100.0,394
151.0,25000.0,0.2,15.0,0.05,0.2,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-90.85,27.41,57500.18,100.0,1029
152.0,25000.0,0.2,15.0,0.05,0.2,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,-0.0,-74.65,29.95,23018.6,100.0,394
153.0,25000.0,0.2,15.0,0.05,0.2,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-84.63,30.98,100000.0,100.0,1036
154.0,25000.0,0.2,15.0,0.05,0.2,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,-0.01,-77.3,31.89,16545.73,100.0,392
155.0,25000.0,0.2,15.0,0.05,0.2,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.02,-82.74,32.48,73721.81,100.0,1020
156.0,25000.0,0.2,15.0,0.1,0.1,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-75.0,52.56,90949.77,100.0,391
157.0,25000.0,0.2,15.0,0.1,0.1,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-81.78,50.49,81150.56,100.0,1028
158.0,25000.0,0.2,15.0,0.1,0.1,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-75.0,54.36,93465.4,100.0,390
159.0,25000.0,0.2,15.0,0.1,0.1,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.06,-85.62,51.6,90676.92,100.0,1033
161.0,25000.0,0.2,15.0,0.1,0.1,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.08,-75.0,51.87,100000.0,100.0,1019
162.0,25000.0,0.2,15.0,0.1,0.2,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-79.08,39.33,84121.27,100.0,391
163.0,25000.0,0.2,15.0,0.1,0.2,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.06,-89.52,39.74,97575.21,100.0,997
164.0,25000.0,0.2,15.0,0.1,0.2,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.02,-78.51,42.31,34217.34,100.0,390
165.0,25000.0,0.2,15.0,0.1,0.2,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.06,-87.74,43.19,100000.0,100.0,1000
166.0,25000.0,0.2,15.0,0.1,0.2,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.03,-75.0,43.7,39427.83,100.0,389
167.0,25000.0,0.2,15.0,0.1,0.2,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.07,-79.75,44.48,100000.0,100.0,987
168.0,25000.0,0.2,15.0,0.15,0.1,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-75.82,59.69,95173.0,100.0,389
169.0,25000.0,0.2,15.0,0.15,0.1,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.09,-75.0,58.87,64159.78,100.0,1011
170.0,25000.0,0.2,15.0,0.15,0.1,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.06,-75.0,58.35,100000.0,100.0,389
171.0,25000.0,0.2,15.0,0.15,0.1,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.1,-78.47,57.44,99640.3,100.0,1017
172.0,25000.0,0.2,15.0,0.15,0.1,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.07,-75.0,59.02,100000.0,100.0,389
173.0,25000.0,0.2,15.0,0.15,0.1,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.12,-75.0,57.17,99019.53,100.0,1006
174.0,25000.0,0.2,15.0,0.15,0.2,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-82.54,46.23,77091.61,100.0,388
175.0,25000.0,0.2,15.0,0.15,0.2,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.09,-89.36,46.1,100000.0,100.0,980
177.0,25000.0,0.2,15.0,0.15,0.2,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.11,-75.0,49.7,100000.0,100.0,986
178.0,25000.0,0.2,15.0,0.15,0.2,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.03,-75.0,48.71,71453.1,100.0,389
179.0,25000.0,0.2,15.0,0.15,0.2,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.1,-75.0,49.18,100000.0,100.0,975
181.0,25000.0,0.2,20.0,0.05,0.1,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.06,-82.14,37.06,88296.37,100.0,1047
182.0,25000.0,0.2,20.0,0.05,0.1,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.02,-85.48,38.54,25781.58,100.0,384
183.0,25000.0,0.2,20.0,0.05,0.1,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.02,-78.24,36.83,80363.82,100.0,1048
184.0,25000.0,0.2,20.0,0.05,0.1,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.0,-81.49,37.34,27121.42,100.0,383
185.0,25000.0,0.2,20.0,0.05,0.1,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-75.0,40.27,89713.6,100.0,1024
186.0,25000.0,0.2,20.0,0.05,0.2,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.02,-91.29,25.97,16038.83,100.0,385
187.0,25000.0,0.2,20.0,0.05,0.2,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-83.91,28.11,73185.06,100.0,1014
188.0,25000.0,0.2,20.0,0.05,0.2,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,-0.01,-91.46,26.82,9231.31,100.0,384
189.0,25000.0,0.2,20.0,0.05,0.2,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-82.14,30.29,100000.0,100.0,1017
190.0,25000.0,0.2,20.0,0.05,0.2,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,-0.01,-88.06,28.98,9952.33,100.0,383
191.0,25000.0,0.2,20.0,0.05,0.2,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.03,-75.0,32.97,100000.0,100.0,1002
192.0,25000.0,0.2,20.0,0.1,0.1,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-90.61,49.21,36760.02,100.0,381
193.0,25000.0,0.2,20.0,0.1,0.1,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.06,-75.0,49.9,94644.74,100.0,1011
194.0,25000.0,0.2,20.0,0.1,0.1,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-81.05,52.63,35448.22,100.0,380
195.0,25000.0,0.2,20.0,0.1,0.1,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.06,-75.0,50.54,83220.38,100.0,1015
196.0,25000.0,0.2,20.0,0.1,0.1,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-75.0,51.72,55463.38,100.0,380
197.0,25000.0,0.2,20.0,0.1,0.1,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.08,-75.0,50.75,83499.38,100.0,1000
198.0,25000.0,0.2,20.0,0.1,0.2,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-91.76,36.41,17908.53,100.0,381
199.0,25000.0,0.2,20.0,0.1,0.2,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.06,-75.0,39.43,97119.02,100.0,977
200.0,25000.0,0.2,20.0,0.1,0.2,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.03,-89.58,39.47,15659.96,100.0,380
201.0,25000.0,0.2,20.0,0.1,0.2,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.07,-75.0,42.68,97128.05,100.0,978
202.0,25000.0,0.2,20.0,0.1,0.2,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.03,-83.71,42.74,24558.76,100.0,380
203.0,25000.0,0.2,20.0,0.1,0.2,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.08,-75.0,44.54,100000.0,100.0,971
204.0,25000.0,0.2,20.0,0.15,0.1,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-84.46,57.29,54558.28,100.0,379
205.0,25000.0,0.2,20.0,0.15,0.1,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.1,-75.0,58.24,95086.21,100.0,991
206.0,25000.0,0.2,20.0,0.15,0.1,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.06,-75.0,57.41,59421.58,100.0,379
207.0,25000.0,0.2,20.0,0.15,0.1,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.1,-75.0,56.87,82747.32,100.0,1000
208.0,25000.0,0.2,20.0,0.15,0.1,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.07,-75.0,58.73,100000.0,100.0,380
209.0,25000.0,0.2,20.0,0.15,0.1,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.12,-75.0,56.61,98612.25,100.0,986
210.0,25000.0,0.2,20.0,0.15,0.2,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.06,-88.61,44.0,22831.89,100.0,378
211.0,25000.0,0.2,20.0,0.15,0.2,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.09,-75.0,46.22,93953.29,100.0,959
212.0,25000.0,0.2,20.0,0.15,0.2,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-83.26,44.97,26009.81,100.0,379
213.0,25000.0,0.2,20.0,0.15,0.2,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.12,-75.0,49.79,100000.0,100.0,964
214.0,25000.0,0.2,20.0,0.15,0.2,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-75.0,48.94,60494.01,100.0,380
